0,1
-0.036849649411823206,-0.0015751752940883976
-0.036848682493375286,-0.0018166365962936568
-0.03684636402004079,-0.002058085880865139
-0.03684269128328608,-0.002299520143394407
-0.0368376616475606,-0.0025409303706561207
-0.03683088439306706,-0.002782298536199629
-0.03682255587652809,-0.003023618631208036
-0.036812864482274894,-0.0032648846468644604
-0.036801808050888896,-0.003506093578760451
-0.03678920960393522,-0.0037472274004453562
-0.03677484418339765,-0.003988262076651622
-0.03675910925138855,-0.004229209625013018
-0.036742003112060155,-0.00447006403671267
-0.03672352419279244,-0.004710819302933676
-0.036703156134356096,-0.00495142134432406
-0.03668136039511051,-0.005191897200559813
-0.036658189294012086,-0.0054322438672324835
-0.036633641810031405,-0.005672455335525198
-0.036607446842250306,-0.005912495552536624
-0.03657958055491274,-0.0061523434874076605
-0.03655033674630377,-0.0063920261798142974
-0.03651971494698458,-0.006631540625348091
-0.036487698750068444,-0.00687087180196682
-0.03645376001341168,-0.007109935586234073
-0.03641844342687634,-0.00734880107954404
-0.03638174875574302,-0.007587459268671402
-0.036343676093899484,-0.00782590114039082
-0.03630391570561274,-0.00806406660653343
-0.03626253312454197,-0.008301958671507667
-0.03621977499384284,-0.008539601370581087
-0.03617564117268371,-0.008776997708162128
-0.03613009175876493,-0.009014123648983241
-0.03608265726632331,-0.009250883051974239
-0.03603385102670777,-0.009487360040571532
-0.03598367383796429,-0.009723551610366678
-0.03593212588786842,-0.009959445743725912
-0.03587889246463567,-0.010194970334846579
-0.03582406135332527,-0.01043012538372868
-0.03576786520781606,-0.01066495595649887
-0.03571030487309792,-0.010899456044340262
-0.0356513404468712,-0.011133610625210635
-0.03559051375684827,-0.011367284500730032
-0.03552832991919869,-0.011600603856053084
-0.03546479006057564,-0.011833553669137568
-0.03539989511985674,-0.012066133939983487
-0.035333340525136044,-0.012298242518703754
-0.0352652058932373,-0.0125298944273406
-0.03519572500469251,-0.012761143745245992
-0.03512490020669579,-0.012991981459194613
-0.03505269676077451,-0.013222398555961128
-0.03497865480466125,-0.013452229793081132
-0.03490327795232139,-0.013681622386568372
-0.03482656789373467,-0.013910576336422842
-0.034748527069982965,-0.014139079625010771
-0.03466885935905903,-0.014367018084811292
-0.03458763705454106,-0.014594409742275084
-0.034505094312512107,-0.014821326703204782
-0.03442123451293169,-0.015047756949966608
-0.03433602122734742,-0.01527368245610991
-0.03424900848888095,-0.01549892295712807
-0.03416068958384361,-0.01572365270871081
-0.0340710684555215,-0.01594786570204125
-0.03398014698166988,-0.016171555928302495
-0.03388762303146464,-0.016394591193523038
-0.03379358917824096,-0.016616989524153525
-0.03369826793599919,-0.016838841052447283
-0.03360166230914777,-0.01706013376077052
-0.03350372159829422,-0.0172808436138557
-0.033404040959400756,-0.01750077232074554
-0.03330308908018458,-0.01772011817239731
-0.033200868589503094,-0.017938875159994136
-0.033097383618417894,-0.018157037274719123
-0.03299231081747025,-0.018374436269699437
-0.03288580003153127,-0.018591144250737712
-0.03277803903612869,-0.018807221306002833
-0.03266903083567095,-0.019022673444311675
-0.032558684546802635,-0.01923745259512915
-0.032446688462147724,-0.019451372485131742
-0.032333460945581975,-0.019664637414093633
-0.03221900612816701,-0.019877247382014816
-0.032103326263209164,-0.020089196380078396
-0.03198605518842936,-0.02030027409969333
-0.031867443396381596,-0.020510594708380472
-0.031747621578833166,-0.02072023031194247
-0.031626595369049895,-0.02092916889274555
-0.03150421417105855,-0.021137320318536393
-0.03138029959810779,-0.021344564412977274
-0.03125519603051548,-0.02155108744939168
-0.031128909101547426,-0.0217568954365965
-0.031001441064509985,-0.021961970348141083
-0.03087235928458726,-0.02216603577844861
-0.0307420629725512,-0.022369320062560795
-0.030610602452243237,-0.022571859253378963
-0.030477980352520764,-0.022773641333269333
-0.030343968713893114,-0.02297450406417597
-0.03020856603415607,-0.02317442941964818
-0.03007202167921045,-0.023373573628925066
-0.029934338653464697,-0.0235719366920066
-0.029795474144098492,-0.0237694705383577
-0.02965506161328171,-0.023965910780035314
-0.029513526935911236,-0.02416154584025005
-0.029370876871906072,-0.024356363701368115
-0.029227113674572543,-0.02455036436338951
-0.029081912116696633,-0.0247432894471881
-0.02893548175576728,-0.024935283164369153
-0.028787959292368676,-0.025126441656002897
-0.028639346228705037,-0.02531675290445553
-0.028489493846558404,-0.025506084715755543
-0.028338264694242478,-0.025694328931198974
-0.02818596597252063,-0.025881701868193753
-0.02803260444131185,-0.02606820352673988
-0.027878180100616136,-0.026253833906837352
-0.027722261066719725,-0.026438208444205392
-0.02756529199207227,-0.02662168165904035
-0.027407278134388542,-0.026804259560159104
-0.027248226253587547,-0.026985942147561677
-0.027087868206215684,-0.02716646503330499
-0.026926324919712818,-0.027345930367276165
-0.026763765392053898,-0.027524470343446704
-0.0266001881210347,-0.027702084961816593
-0.026435484947951254,-0.027878660054865008
-0.026269475608296945,-0.02805400334045153
-0.026102468805039355,-0.028228391224152986
-0.025934472800301703,-0.02840183572360313
-0.02576549585620721,-0.028574318812351333
-0.025595149652964538,-0.02874545592611679
-0.025423808239424917,-0.028915589567462076
-0.02525150391297911,-0.029084743771654743
-0.02507823667362713,-0.029252918538694793
-0.024903778937429365,-0.02941986149827295
-0.02472821107231168,-0.029585626729741223
-0.024551701325146922,-0.0297503944976062
-0.024374255704751976,-0.029914158793051017
-0.0241957885854862,-0.030076799439737907
-0.024016099423085982,-0.030238094111442064
-0.023835499924927346,-0.03039836127545851
-0.02365398708660185,-0.030557606940604116
-0.023471571423539044,-0.030715813080428235
-0.023287917944197472,-0.030872577104199418
-0.02310333760485104,-0.031028253532114004
-0.022917873969422183,-0.03118287240825645
-0.022731534548932012,-0.03133642772380984
-0.022544110536993695,-0.03148866710846492
-0.022355663523980326,-0.0316396446415737
-0.022166364761173188,-0.031789540587642766
-0.021976212746368066,-0.031938354946672125
-0.021785135373762306,-0.03208597955995781
-0.021592944867828187,-0.032232150039556796
-0.021399922140755184,-0.0323772269144823
-0.02120607620576863,-0.032521198167100536
-0.02101141307168541,-0.03266406379741154
-0.02081563530206961,-0.03280539717941628
-0.020619014795885373,-0.03294555283331114
-0.020421595117055134,-0.03308458483844807
-0.020223385278804223,-0.03322248718601021
-0.02002422003866824,-0.0333590014968714
-0.019824117423097847,-0.033494145797482285
-0.01962324718117011,-0.03362814241406772
-0.01942161532170192,-0.033760991346627696
-0.019219170769749723,-0.033892596454092004
-0.019015712229947808,-0.03402263926916562
-0.01881151911228143,-0.03415151036494624
-0.018606589914546362,-0.03427920974143384
-0.018400929143355275,-0.03440573739862845
-0.01819430696146223,-0.03453067872816481
-0.01798691114439495,-0.03465433417088729
-0.017778810793547643,-0.034776805876683005
-0.017570013419941417,-0.03489807581910127
-0.017360391336217414,-0.035017921671917245
-0.01714992651592498,-0.03513628334696208
-0.016938788708141174,-0.03525343124099569
-0.016726979415070217,-0.0353693593452012
-0.016514489623486783,-0.03548404362431105
-0.01630108799394071,-0.03559701539060802
-0.016087038914375035,-0.035708761358260004
-0.015872354402423537,-0.03581927551845011
-0.01565703295588199,-0.03592855186236144
